"","region_name","state_name","lat_max","lat_min","lng_max","lng_min","lat_avg","lng_avg","yearly_sunlight_kwh_kw_threshold_avg","count_qualified","percent_covered","percent_qualified","number_of_panels_n","number_of_panels_s","number_of_panels_e","number_of_panels_w","number_of_panels_f","number_of_panels_median","number_of_panels_total","kw_median","kw_total","yearly_sunlight_kwh_n","yearly_sunlight_kwh_s","yearly_sunlight_kwh_e","yearly_sunlight_kwh_w","yearly_sunlight_kwh_f","yearly_sunlight_kwh_median","yearly_sunlight_kwh_total","install_size_kw_buckets_json","carbon_offset_metric_tons","existing_installs_count"
"40992",48027021100,"Texas",31.09576035,31.0732708,-97.36054993,-97.38725281,31.08540154,-97.37342072,"1143.25",1532,98.62340216,76.37088734,7395,16307,21243,19723,47091,"33","111759","8.25","27939.75",2192941.475,5672819.251,6756431.624,6262931.822,16034500.02,"10400.43129","36919624.19","[[0,389],[5,512],[10,273],[15,112],[20,43],[25,28],[30,12],[35,23],[40,13],[45,16],[50,11],[55,10],[60,12],[65,2],[70,3],[75,5],[80,10],[85,10],[90,2],[95,3],[100,1],[105,2],[110,3],[115,2],[120,4],[125,2],[130,3],[145,3],[150,1],[160,3],[165,1],[170,1],[175,1],[190,1],[205,1],[210,1],[220,1],[225,1],[250,2],[260,1],[270,1],[290,1],[310,1],[325,1],[330,1],[355,1],[425,1],[850,1]]",17953.51293,0
"40993",48027021201,"Texas",31.12721062,31.10198021,-97.35919189,-97.40695953,31.11585617,-97.38938904,"1143.25",797,99.65156794,92.89044289,2163,13523,12236,13505,21433,"41","62860","10.25","15715",635106.3998,4857846.365,3920131.765,4379999.751,7420096.298,"13765.88883","21213180.58","[[0,99],[5,278],[10,204],[15,89],[20,33],[25,13],[30,13],[35,10],[40,10],[45,10],[50,4],[55,5],[65,1],[75,1],[80,1],[85,6],[90,3],[95,2],[110,1],[115,1],[120,2],[125,1],[130,1],[180,1],[235,1],[250,1],[260,1],[305,1],[370,1],[475,1],[995,2]]",10315.68224,1
"40994",48027021202,"Texas",31.11054993,31.09046936,-97.35955811,-97.39331055,31.10061646,-97.37931061,"1143.25",1065,99.35948759,85.8178888,7703,16395,14172,13095,49804,"44","101169","11","25292.25",2263150.617,5668256.847,4521267.263,4197092.328,17114380.48,"13793.99071","33764147.53","[[0,153],[5,319],[10,228],[15,150],[20,60],[25,23],[30,14],[35,13],[40,13],[45,9],[50,11],[55,7],[60,7],[65,6],[70,8],[75,3],[80,5],[85,5],[95,4],[105,1],[115,1],[120,1],[145,1],[150,2],[155,3],[170,1],[180,2],[185,1],[200,1],[210,1],[215,1],[275,2],[285,1],[330,1],[450,1],[465,1],[670,1],[930,1],[995,1],[1000,2]]",16419.04739,0
"40995",48027021203,"Texas",31.1142807,31.04455948,-97.3825531,-97.44447327,31.07920074,-97.40865326,"1143.225808",1489,97.8238342,78.86652542,8189,21607,17613,17402,60222,"43","125033","10.75","31258.25",2447265.278,7487709.282,5528681.496,5598575.559,20728324.04,"13715.2439","41790555.66","[[0,236],[5,459],[10,330],[15,183],[20,71],[25,29],[30,17],[35,18],[40,19],[45,13],[50,12],[55,18],[60,13],[65,9],[70,7],[75,6],[80,1],[85,2],[90,5],[95,1],[100,1],[105,1],[110,2],[115,1],[120,3],[125,3],[135,2],[140,4],[145,2],[150,2],[165,1],[170,2],[175,1],[185,2],[200,1],[245,2],[250,2],[255,1],[320,1],[375,1],[505,1],[545,1],[990,1],[995,1],[1000,1]]",20322.18089,2
"40996",48027021301,"Texas",31.06819916,31.05009079,-97.37117004,-97.39817047,31.05835724,-97.38288879,"1143.25",1605,99.82827705,92.02981651,3687,22324,19564,19372,3835,"33","68782","8.25","17195.5",1073034.501,7716397.826,6177354.091,6107445.606,1303461.669,"10624.4674","22377693.69","[[0,277],[5,739],[10,378],[15,123],[20,33],[25,11],[30,9],[35,7],[40,4],[50,4],[55,1],[60,4],[65,1],[75,1],[80,3],[85,1],[90,1],[95,1],[125,1],[135,1],[140,1],[165,2],[225,1],[290,1]]",10881.96919,5
"40997",48027021302,"Texas",31.08000946,31.05598068,-97.37580872,-97.4072876,31.06761932,-97.39129639,"1143.168946",646,99.61880559,82.39795918,4998,11076,9606,8610,12797,"43","47087","10.75","11771.75",1480740.129,3796072.472,3043423.917,2697628.035,4372585.36,"13510.36381","15390449.91","[[0,121],[5,175],[10,156],[15,102],[20,45],[25,18],[30,3],[35,3],[40,1],[45,5],[50,2],[55,1],[60,2],[75,1],[95,2],[100,1],[130,1],[145,1],[170,1],[325,1],[535,1],[540,1],[900,1],[995,1]]",7484.167229,1
"40998",48027021303,"Texas",31.07508087,31.03109932,-97.33733368,-97.41799164,31.05065727,-97.37254333,"1143.25",2568,99.37637564,94.79512735,8805,41252,37378,37368,57432,"42","182235","10.5","45558.75",2573499.835,14848465.31,11905423.44,11910619.4,19751394.68,"14019.93434","60989402.67","[[0,219],[5,916],[10,818],[15,309],[20,111],[25,41],[30,32],[35,18],[40,13],[45,7],[50,12],[55,6],[60,2],[65,7],[70,3],[75,6],[80,2],[85,1],[90,6],[95,1],[100,1],[105,4],[110,2],[115,1],[120,1],[130,1],[140,1],[145,1],[165,1],[185,1],[190,1],[195,2],[200,1],[210,1],[225,1],[235,1],[245,2],[300,1],[310,1],[325,1],[410,1],[420,1],[430,1],[455,1],[480,1],[670,1],[765,1],[995,4],[1000,1]]",29658.32002,6
"40999",48027021400,"Texas",31.0517292,30.94783974,-97.2514801,-97.43710327,31.00534248,-97.34221649,"1143.25",118,25.07418398,69.82248521,689,2397,2036,1899,5928,"50","12949","12.5","3237.25",203150.7963,851589.5094,659025.7538,615259.269,2041554.372,"16636.2442","4370579.7","[[0,11],[5,26],[10,37],[15,12],[20,6],[25,1],[30,4],[35,4],[40,3],[45,2],[55,1],[75,1],[80,1],[85,1],[90,1],[95,1],[100,1],[110,1],[130,1],[140,2],[575,1]]",2125.35368,1
"41000",48027021500,"Texas",31.06123924,30.9818306,-97.38243866,-97.53119659,31.0211525,-97.45659637,"1143.244565",1231,91.96261682,83.40108401,5099,17608,14302,14054,62789,"43","113852","10.75","28463",1531689.074,6352426.378,4624836.118,4576875.391,21707919.4,"14238.92462","38793746.36","[[0,186],[5,354],[10,369],[15,116],[20,48],[25,27],[30,15],[35,13],[40,11],[45,6],[50,5],[55,6],[60,7],[65,2],[70,2],[75,3],[80,7],[85,5],[90,4],[95,3],[100,3],[105,3],[110,2],[115,2],[120,2],[125,2],[130,3],[135,1],[140,1],[145,2],[160,2],[165,1],[175,1],[185,1],[210,1],[225,1],[260,1],[270,1],[280,1],[320,1],[385,1],[450,1],[515,1],[560,1],[590,1],[735,1],[850,1],[995,1],[1000,2]]",18864.87314,1
"41001",48027021601,"Texas",31.07644081,31.04644012,-97.44296265,-97.533638,31.05978203,-97.4924469,"1143.22279",1512,95.61113733,74.62981244,8243,17350,13906,13788,64661,"32","117948","8","29487",2452839.744,6128000.829,4427362.76,4441754.88,22112571.17,"10599.26011","39562529.39","[[0,427],[5,449],[10,248],[15,133],[20,58],[25,41],[30,29],[35,11],[40,16],[45,13],[50,6],[55,6],[60,8],[65,6],[70,8],[75,5],[80,3],[85,1],[90,3],[95,1],[100,2],[110,4],[115,2],[120,1],[125,2],[135,1],[140,1],[145,2],[150,2],[155,1],[160,1],[170,1],[180,1],[200,1],[215,1],[260,1],[305,1],[370,1],[375,1],[380,1],[405,1],[435,1],[440,1],[470,2],[510,2],[530,1],[555,1],[640,1],[690,1],[735,1]]",19238.72191,2
"41002",48027021602,"Texas",31.08814049,31.05830956,-97.45970154,-97.54103851,31.07586479,-97.49487305,"1141.366743",262,96.24277457,78.67867868,3731,7406,5031,5116,12875,"36","34159","9","8539.75",1098910.8,2659576.888,1606902.339,1658411.44,4392301.615,"11581.04186","11416103.08","[[0,72],[5,70],[10,36],[15,13],[20,5],[25,3],[30,7],[35,3],[40,5],[45,7],[50,2],[55,1],[60,5],[65,1],[70,2],[75,1],[80,2],[85,2],[90,5],[95,1],[105,3],[110,2],[115,1],[130,1],[145,1],[150,2],[175,1],[210,1],[235,1],[245,1],[265,1],[280,1],[345,1],[525,1],[860,1]]",5551.496223,0
"41003",48027021700,"Texas",31.12379074,31.06241989,-97.4417572,-97.54978943,31.09434891,-97.48660278,"1143.197221",2313,98.77609791,84.29300292,10490,37983,26240,29790,71790,"40","176293","10","44073.25",3105959.642,13302327.4,8242635.66,9579763.884,24782375.37,"13065.99124","59013061.95","[[0,407],[5,719],[10,523],[15,271],[20,136],[25,58],[30,32],[35,32],[40,20],[45,9],[50,10],[55,13],[60,9],[65,5],[70,6],[75,6],[80,4],[85,2],[90,3],[95,5],[100,3],[105,1],[110,3],[115,2],[125,3],[140,3],[145,3],[150,1],[155,1],[175,1],[185,1],[210,2],[215,2],[255,2],[260,1],[290,1],[295,1],[300,1],[310,1],[325,1],[485,1],[625,1],[935,1],[995,4],[1000,2]]",28697.25231,8
"41004",48027021800,"Texas",31.09938049,31.01281929,-97.50652313,-97.64894104,31.05632591,-97.57740021,"1142.61062",2712,97.397882,84.24976701,11313,43402,34081,36228,46769,"47","171793","11.75","42948.25",3391915.41,15686273.01,10908646.28,11762111.07,16045891.08,"16130.74468","57794836.85","[[0,372],[5,649],[10,781],[15,446],[20,190],[25,103],[30,48],[35,24],[40,18],[45,11],[50,10],[55,12],[60,2],[65,5],[70,4],[75,1],[80,2],[85,2],[95,1],[100,1],[105,3],[115,4],[125,1],[130,2],[135,4],[145,1],[150,1],[160,1],[185,1],[200,2],[215,1],[255,1],[260,1],[270,1],[295,1],[340,1],[365,1],[380,1],[470,1],[630,1]]",28104.84595,15
"41005",48027021901,"Texas",31.08390999,31.0706501,-97.63986206,-97.6861496,31.07678223,-97.66475677,"1142.691336",1200,98.86104784,92.16589862,12488,22538,20981,20406,39643,"62","116056","15.5","29014",3681211.771,7962441.159,6762903.77,6578658.972,13582730.53,"20303.69766","38567946.2","[[0,84],[5,204],[10,278],[15,257],[20,149],[25,85],[30,41],[35,21],[40,11],[45,7],[50,5],[55,6],[60,2],[65,5],[70,2],[75,3],[85,5],[90,2],[95,1],[105,3],[110,1],[115,5],[120,2],[135,1],[145,2],[150,1],[160,1],[165,1],[170,2],[185,2],[210,1],[270,1],[290,1],[310,1],[410,1],[545,1],[580,2],[605,1],[885,1],[995,1]]",18755.06958,3
"41006",48027021903,"Texas",31.07514954,31.03510094,-97.64742279,-97.67781067,31.05781364,-97.66414642,"1143.25",2991,99.83750406,97.36328125,9599,53760,42586,53554,33899,"50","193398","12.5","48349.5",2791841.87,19332364.47,13182317.34,17817559.35,11696545.23,"16881.4748","64820628.26","[[0,180],[5,761],[10,918],[15,624],[20,304],[25,115],[30,27],[35,7],[40,2],[45,6],[50,2],[55,2],[65,3],[70,1],[80,2],[85,5],[90,3],[95,2],[100,2],[105,2],[110,2],[115,2],[125,1],[130,1],[140,1],[150,2],[155,1],[170,1],[175,1],[195,1],[215,1],[250,1],[270,1],[275,1],[360,1],[410,1],[455,1],[715,1],[900,1],[995,1]]",31521.3931,18
"41007",48027021904,"Texas",31.08172035,31.0046196,-97.59455872,-97.66542053,31.03802872,-97.63706207,"1143.25",3050,92.97890783,94.77936607,10091,53241,41578,45409,12266,"48","162585","12","40646.25",3006225.273,19070938.58,13113483.13,14590930.72,4176269.038,"15904.28608","53957846.75","[[0,255],[5,833],[10,960],[15,605],[20,250],[25,75],[30,28],[35,16],[40,8],[45,3],[50,7],[70,1],[75,1],[85,1],[90,2],[110,1],[140,1],[155,1],[190,1],[445,1]]",26238.96966,16
"41008",48027022000,"Texas",31.20266914,31.07621956,-97.50534821,-97.67468262,31.11821175,-97.59143066,"1143.25",1704,97.6630964,84.94516451,12348,24169,21290,22243,56722,"48","136772","12","34193",3686242.818,8671409.839,6863199.73,7323232.07,19519432.06,"15773.90758","46063516.51","[[0,207],[5,446],[10,407],[15,243],[20,156],[25,63],[30,36],[35,16],[40,18],[45,13],[50,14],[55,9],[60,8],[65,9],[70,5],[75,3],[80,3],[85,2],[90,5],[95,3],[100,4],[105,5],[110,2],[115,2],[125,2],[130,2],[140,1],[145,1],[150,3],[165,1],[170,1],[185,1],[190,1],[205,1],[220,2],[245,1],[250,1],[275,1],[335,1],[395,1],[460,1],[730,1],[805,1],[995,1]]",22400.06385,1
"41009",48027022101,"Texas",31.13785934,31.11631012,-97.68885803,-97.70941162,31.12511253,-97.69953156,"1143.25",1442,99.79508197,98.69952088,13687,18993,25716,24877,20280,"57","103553","14.25","25888.25",4086359.953,6920855.987,8480052.015,8203563.143,7039570.32,"19118.45981","34730401.42","[[0,54],[5,272],[10,451],[15,415],[20,149],[25,38],[30,12],[35,5],[40,4],[45,3],[50,5],[55,5],[60,4],[65,1],[70,3],[80,2],[85,1],[90,2],[95,2],[100,1],[105,1],[115,1],[120,1],[130,1],[135,1],[150,1],[175,1],[235,1],[260,1],[340,1],[485,1],[635,1],[1000,1]]",16888.92356,3
"41010",48027022103,"Texas",31.1410408,31.12108994,-97.68032074,-97.70366669,31.13225555,-97.69111633,"1143.25",1819,99.68135953,96.90996271,10526,22130,22481,22874,4965,"41","82976","10.25","20744",3123807.422,8127934.084,7295627.369,7524049.55,1714591.207,"13798.96309","27786009.63","[[0,189],[5,667],[10,569],[15,328],[20,48],[25,12],[30,1],[35,1],[50,1],[80,1],[515,1],[540,1]]",13511.95994,4
"41011",48027022104,"Texas",31.12549973,31.11537933,-97.66377258,-97.69039154,31.11942863,-97.67764282,"1143.25",1162,99.74533107,98.89361702,5545,11143,22647,22685,8321,"54","70341","13.5","17585.25",1644761.397,4099703.89,7418236.488,7464360.934,2896534.87,"17997.56569","23523597.58","[[0,46],[5,248],[10,388],[15,304],[20,104],[25,27],[30,9],[35,7],[40,6],[45,3],[50,6],[55,2],[60,1],[70,1],[75,2],[80,4],[85,1],[90,1],[160,1],[180,1]]",11439.20672,2
"41012",48027022105,"Texas",31.13570976,31.12044907,-97.66349792,-97.6843338,31.12781334,-97.67394257,"1143.25",794,100,96.3592233,2418,8942,10608,10748,634,"36","33350","9","8337.5",718690.8992,3250121.489,3440334.944,3508814.22,214644.4545,"11890.90359","11132606.01","[[0,119],[5,346],[10,187],[15,100],[20,25],[25,7],[30,3],[35,2],[40,1],[50,1],[70,1],[75,1],[175,1]]",5413.635437,0
"41013",48027022200,"Texas",31.1232605,31.10082054,-97.66549683,-97.71855927,31.11259842,-97.68985748,"1143.25",823,99.88221437,97.05188679,5426,10504,13720,14001,66034,"50","109685","12.5","27421.25",1630250.564,3867331.267,4505866.189,4675781.3,23085187.97,"16521.85778","37764417.29","[[0,46],[5,229],[10,215],[15,115],[20,45],[25,32],[30,18],[35,15],[40,4],[45,11],[50,10],[55,8],[60,4],[65,6],[70,7],[75,2],[85,3],[90,4],[95,1],[105,1],[110,2],[115,3],[120,5],[125,1],[135,1],[140,3],[145,2],[150,1],[155,1],[165,1],[170,2],[175,3],[190,1],[220,2],[245,1],[255,1],[270,1],[300,1],[325,1],[335,1],[350,1],[375,1],[390,1],[395,1],[490,1],[535,1],[545,1],[575,1],[660,1],[850,1],[995,3]]",18364.32436,0
"41014",48027022300,"Texas",31.11421013,31.07510948,-97.67111206,-97.71814728,31.09594345,-97.69139099,"1143.25",1234,99.68968192,96.0311284,9064,18112,16055,16352,61591,"50","121174","12.5","30293.5",2706530.767,6545021.115,5227764.149,5354944.878,21347943.5,"16539.80095","41182204.41","[[0,126],[5,328],[10,287],[15,164],[20,81],[25,50],[30,34],[35,20],[40,16],[45,14],[50,10],[55,5],[60,14],[65,6],[70,11],[75,7],[80,2],[85,4],[90,4],[95,4],[100,5],[105,1],[115,3],[120,1],[125,4],[130,3],[135,1],[140,2],[145,1],[155,1],[170,2],[175,3],[180,2],[185,1],[195,1],[200,1],[210,1],[230,1],[255,1],[265,1],[295,1],[310,1],[325,1],[360,1],[370,1],[400,1],[415,2],[465,1],[515,1],[635,1]]",20026.34792,1
"41015",48027022401,"Texas",31.10502052,31.08041,-97.6943512,-97.72107697,31.09269524,-97.707901,"1143.25",1818,99.94591671,98.37662338,14610,26980,25568,25705,42763,"52","135626","13","33906.5",4338237.497,9827085.708,8340543.83,8436220.858,14902753.53,"17415.22915","45844841.42","[[0,95],[5,394],[10,637],[15,412],[20,149],[25,45],[30,17],[35,11],[40,5],[45,4],[50,1],[55,5],[60,6],[65,7],[75,1],[85,1],[90,2],[100,1],[105,1],[115,2],[120,1],[125,1],[130,2],[140,2],[155,1],[180,1],[185,1],[265,2],[285,1],[300,3],[305,1],[450,1],[475,1],[685,1],[825,1],[995,2]]",22293.72512,1
"41016",48027022402,"Texas",31.06031036,31.0289402,-97.66383362,-97.70179749,31.04461479,-97.6844635,"1143.25",1737,99.88719684,98.08018069,2526,29355,24767,39357,661,"54","96666","13.5","24166.5",713436.7733,10504330.07,7313303.109,13422367.32,226461.6776,"18063.14404","32179898.95","[[0,116],[5,376],[10,512],[15,433],[20,214],[25,70],[30,13],[35,1],[45,1],[55,1]]",15648.64877,9
"41017",48027022403,"Texas",31.07881927,31.05986023,-97.69584656,-97.71492004,31.06839371,-97.70475006,"1143.25",1652,100,98.56801909,5230,21569,22314,25502,7237,"44","81852","11","20463",1546767.372,7815229.3,6767084.176,8887292.802,2544451.912,"14784.05457","27560825.56","[[0,68],[5,537],[10,776],[15,213],[20,40],[25,7],[30,1],[35,2],[55,1],[80,1],[135,1],[155,2],[220,1],[265,1],[790,1]]",13402.45598,3
"41018",48027022404,"Texas",31.08041,31.05371094,-97.67662811,-97.71122742,31.06539726,-97.69168091,"1143.25",2513,99.92132179,98.93700787,7894,40587,37740,44629,21364,"49","152214","12.25","38053.5",2291241.376,14685395.81,11502499.41,15176840.71,7346937.491,"16559.87017","51002914.8","[[0,85],[5,655],[10,993],[15,511],[20,176],[25,51],[30,12],[35,3],[40,3],[50,2],[60,1],[65,1],[75,1],[80,1],[85,3],[115,1],[120,1],[170,1],[180,1],[190,1],[215,1],[230,2],[305,1],[310,1],[350,1],[390,1],[425,1],[990,1],[995,1]]",24802.0263,4
"41019",48027022405,"Texas",31.09090996,31.06871033,-97.69882202,-97.72176361,31.08010483,-97.71154022,"1143.25",498,99.04942966,95.58541267,4294,8954,9272,9780,17984,"49","50284","12.25","12571",1273083.005,3320874.87,3039007.647,3271184.614,6340151.082,"16653.7298","17244301.22","[[0,30],[5,139],[10,120],[15,69],[20,30],[25,20],[30,17],[35,10],[40,7],[45,6],[50,9],[55,7],[60,5],[65,2],[70,3],[75,1],[80,3],[85,1],[90,1],[95,2],[105,1],[110,1],[115,1],[140,1],[160,1],[175,2],[190,1],[195,1],[200,1],[220,1],[225,1],[230,1],[255,1],[280,1],[995,1]]",8385.669995,1
"41020",48027022501,"Texas",31.1134491,31.09090996,-97.71439362,-97.73239899,31.10271835,-97.72406769,"1143.25",1220,100,96.06299213,15716,22052,12415,11210,24607,"46","86000","11.5","21500",4703079.769,7878012.841,4072676.454,3677201.049,8549965.722,"15291.63364","28880935.83","[[0,104],[5,345],[10,362],[15,197],[20,95],[25,35],[30,15],[35,11],[40,5],[45,2],[50,5],[55,6],[60,4],[75,1],[80,1],[85,3],[90,1],[95,2],[105,4],[110,2],[115,1],[120,1],[135,3],[140,2],[145,1],[150,1],[155,1],[185,1],[195,1],[200,1],[230,1],[240,1],[285,1],[295,1],[345,1],[430,1],[550,1]]",14044.40772,1
"41021",48027022502,"Texas",31.09456062,31.02306938,-97.69132996,-97.74780273,31.05476761,-97.72236633,"1143.25",3305,99.12816042,96.89240692,22831,55202,50635,56222,73139,"50","258029","12.5","64507.25",6834795.115,20389346.31,16268248.62,19011652.54,25741136.79,"16863.40359","88245179.38","[[0,186],[5,939],[10,936],[15,595],[20,291],[25,116],[30,46],[35,39],[40,28],[45,17],[50,11],[55,6],[60,9],[65,8],[70,5],[75,3],[80,1],[90,3],[95,2],[100,3],[105,3],[110,2],[115,4],[120,1],[125,1],[135,2],[140,2],[145,2],[150,2],[155,2],[160,4],[165,1],[175,2],[180,2],[185,1],[190,1],[200,1],[205,3],[210,1],[215,2],[220,1],[225,1],[230,1],[245,1],[275,1],[310,1],[330,1],[340,1],[370,2],[415,1],[435,1],[485,1],[515,1],[530,1],[600,1],[650,1],[715,1],[720,1],[995,2],[1000,1]]",42912.43487,4
"41022",48027022600,"Texas",31.13176918,31.10886002,-97.70633698,-97.72657013,31.1215744,-97.71750641,"1143.25",1258,99.64412811,89.85714286,5776,13870,12549,12535,20370,"33","65100","8.25","16275",1741619.078,4992775.29,4094169.76,4098191.001,7047624.327,"10961.33022","21974379.46","[[0,302],[5,470],[10,271],[15,81],[20,34],[25,29],[30,9],[35,8],[40,7],[45,9],[50,6],[55,3],[60,2],[65,2],[70,2],[75,2],[80,1],[85,1],[90,2],[95,1],[100,3],[105,1],[115,2],[125,2],[130,1],[135,1],[145,1],[240,2],[255,1],[280,1],[470,1]]",10685.84294,1
"41023",48027022801,"Texas",31.13624001,31.12513924,-97.72096252,-97.73790741,31.13047028,-97.72949982,"1143.25",614,99.31034483,85.27777778,3751,6537,7309,7772,17842,"37","43211","9.25","10802.75",1128272.011,2339874.036,2369288.123,2588746.034,6169308.714,"12459.12433","14595488.92","[[0,150],[5,173],[10,106],[15,64],[20,33],[25,17],[30,16],[35,12],[40,4],[45,8],[50,4],[55,3],[60,3],[65,4],[70,2],[75,1],[80,2],[85,4],[90,1],[100,2],[105,1],[115,1],[210,1],[685,1],[900,1]]",7097.588469,0
"41024",48027022900,"Texas",31.1208992,31.10046005,-97.72168732,-97.74759674,31.11262703,-97.73771667,"1143.25",1146,99.58915366,94.55445545,9073,13857,13655,13091,48007,"54","97683","13.5","24420.75",2752910.702,5022185.52,4432229.691,4424273.607,16753016.7,"18285.21079","33384616.22","[[0,119],[5,250],[10,255],[15,202],[20,121],[25,70],[30,38],[35,19],[40,8],[45,6],[50,6],[55,2],[60,3],[65,4],[70,5],[75,5],[80,2],[85,2],[90,1],[100,2],[105,2],[110,1],[115,1],[120,2],[125,3],[130,2],[165,1],[170,1],[175,1],[180,2],[190,1],[200,1],[205,2],[260,1],[355,1],[390,1],[435,1],[680,1],[995,1]]",16234.48645,0
"41025",48027023000,"Texas",31.11263084,31.05365944,-97.72757721,-97.76569366,31.07901573,-97.74582672,"1143.25",3112,98.99020808,96.19783617,16764,48671,50061,50283,32864,"49","198643","12.25","49660.75",5021676.614,17905063.36,16385105.7,16403518.77,11466861.45,"16523.15062","67182225.89","[[0,223],[5,820],[10,1060],[15,622],[20,192],[25,61],[30,33],[35,15],[40,12],[45,2],[50,5],[55,6],[60,2],[65,5],[70,4],[75,2],[80,1],[85,2],[90,5],[95,4],[100,1],[105,1],[110,4],[115,1],[120,4],[125,2],[130,3],[135,1],[140,2],[145,1],[150,1],[155,1],[170,1],[180,1],[185,1],[215,2],[230,2],[260,1],[265,1],[285,1],[410,1],[790,1],[910,1],[995,1]]",32669.80603,12
"41026",48027023103,"Texas",31.10893059,31.09067917,-97.74051666,-97.76672363,31.09799957,-97.75273895,"1143.25",1475,99.73684211,97.29551451,16413,25304,23451,21863,27427,"60","114458","15","28614.5",4923654.337,9171720.707,7754313.304,7153319.273,9568193.221,"19840.04714","38571200.84","[[0,44],[5,246],[10,428],[15,426],[20,191],[25,51],[30,15],[35,7],[40,12],[45,10],[50,4],[55,4],[60,3],[65,4],[70,4],[75,6],[80,1],[85,1],[95,2],[100,2],[105,1],[110,2],[120,1],[135,1],[140,1],[150,1],[170,1],[215,1],[230,1],[585,1],[670,1],[710,1],[885,1]]",18756.65227,1
"41027",48027023104,"Texas",31.11455917,31.09936905,-97.74591064,-97.76394653,31.10716438,-97.75552368,"1143.25",1092,99.64028777,98.55595668,11319,16798,17099,16535,19079,"55","80830","13.75","20207.5",3433746.125,6104744.646,5617911.762,5498824.945,6617038.424,"18205.20537","27272265.9","[[0,56],[5,231],[10,333],[15,293],[20,84],[25,25],[30,12],[35,8],[40,5],[45,5],[50,9],[55,6],[60,1],[65,1],[70,2],[75,1],[80,1],[85,2],[90,3],[95,2],[100,1],[105,1],[110,1],[130,1],[225,1],[230,1],[320,2],[440,1],[475,1],[490,1],[555,1]]",13262.13333,1
